,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,cloudCover,uvIndex,visibility,hora_0,hora_1,hora_2,hora_3,hora_4,hora_5,hora_6,hora_7,hora_8,hora_9,hora_10,hora_11,hora_12,hora_13,hora_14,hora_15,hora_16,hora_17,hora_18,hora_19,hora_20,hora_21,hora_22,hora_23,icon_clear-day,icon_clear-night,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_partly-cloudy-night,icon_rain,dia_sem_0,dia_sem_1,dia_sem_2,dia_sem_3,dia_sem_4,dia_sem_5,dia_sem_6,apparentTemperature_mean,cloudCover_mean,dewPoint_mean,humidity_mean,precipIntensity_mean,temperature_mean,visibility_mean,windSpeed_mean
0,0.005595218113536181,0.016592062618952862,0.06804384525707888,0.09097210557470449,0.017255238857622732,0.0859571204878087,0.015923522920774383,0.013884738420044724,0.01810631251669895,0.010809160568443738,0.009350715581940066,0.0037126652093904576,0.00415336945747226,0.002543357540054593,0.003565863472903534,0.008805897227018893,0.031068764118359984,0.028407832754376448,0.0062275395504762555,0.0019875337337387318,0.0016516579384670486,0.0029294145321127406,0.0026805059020854993,0.0019374446917625665,0.0027871027286853873,0.0027015775774085664,0.0024307619127063073,0.0020725631485986203,0.003955088916171177,0.004620804702368921,0.008174798025545502,0.004568647765240017,0.0038477373797891146,0.0023354703594371234,0.0020954364721866643,0.000774359911833244,0.00526721750082283,0.000834702174542164,0.00680834378643663,0.058880648547213206,0.0026136180085739764,0.005836005039433913,0.005999963607234541,0.007058152270657264,0.005891338298872456,0.00632642270709395,0.008737855020875401,0.043511163222514464,0.059554766992677324,0.016630856148195455,0.01954712509642312,0.1305850258678901,0.014855194183750833,0.07057892992917271,0.016690425042689985,0.0212660106091344
1,0.005555900108331305,0.0207020660682397,0.08384365279373496,0.07967024557375584,0.016462771813070667,0.0666448549313506,0.018623515425830763,0.014147123406710062,0.01614331827132536,0.011235379951954165,0.011211448641095864,0.004512680880635411,0.004006187739889009,0.0034993307083267993,0.005295719367524388,0.009826033857567576,0.02847476386547187,0.020117138909846937,0.0047050399061787755,0.002233643207391182,0.001456348827379159,0.0029556431439205226,0.005773806951311995,0.0024924077987682407,0.00173413350006819,0.0030248653787302363,0.0025844691080989706,0.0030163858403084217,0.0037658569156455287,0.004425142405966091,0.004648973390499907,0.005766574928445656,0.00427156500929857,0.0038624705008291397,0.0027590687772073214,0.0010235161921054296,0.004455806076507847,0.0007421622528106986,0.005464921467822551,0.06578771455506713,0.003162438935362351,0.0060252341238909305,0.00579041251281654,0.006163457481832872,0.006782470430481535,0.0062296469284036475,0.010395801853046055,0.04161375505223071,0.07437126300922231,0.015500393804960213,0.019087044162162267,0.11843307127332611,0.013804892372987508,0.07922384643028374,0.016825643438056936,0.0196679797419135
2,0.005696871980098605,0.018438998860306043,0.10138312695146498,0.09351373915249636,0.018302445015141052,0.07559641159445075,0.01786551026468942,0.015119245329811827,0.009058869183634084,0.010924358563188153,0.008449881318753698,0.0032980598110426283,0.002073302606760132,0.003325156759255859,0.0047221856786707015,0.009282856018079988,0.031214779070101003,0.02384289344871174,0.006788192441761728,0.0027559753099390956,0.0014297943967001632,0.002081170714046707,0.0030707132917411556,0.0018110799699154931,0.0021194616485615326,0.003813412456860116,0.0034751982501258333,0.001674561627656708,0.003731109137159017,0.00517050928486413,0.007353361657588181,0.005570584018588997,0.0032703796095430522,0.003853116860013104,0.0024545351670476707,0.0011071027820530486,0.003459356499896966,0.0013277579613095469,0.005028913699360091,0.06338136071300216,0.002885693911869356,0.006887300285253552,0.006126815190710122,0.006407277252408576,0.005727218360061316,0.006320051840568474,0.00885261963836799,0.042205336230055075,0.0678151407985875,0.016745196827014825,0.01858269043491061,0.1154929540040179,0.015218598279421364,0.05743869984703951,0.015688484348405963,0.020769583646916324
3,0.004998353935696976,0.016181765216913165,0.09767555099261686,0.09272545405954907,0.016857870817977492,0.06670203792367108,0.017612869170666057,0.014409040154144348,0.010076358889206384,0.01058343885339742,0.009059497140066347,0.0030816422182500876,0.0022087422380340383,0.003510088058060402,0.002750743094313354,0.009609907055633022,0.0322119002116246,0.025497844753632783,0.005536739398384964,0.0018768257047945295,0.0021616707448382975,0.0023421124429632563,0.003962711133688752,0.002329503712215366,0.0021671692566386067,0.0027615018393330327,0.002250085341505684,0.0024891274276986433,0.0032938747240436024,0.0033672746589479686,0.006917149910351209,0.005483065348563848,0.003455242361765993,0.005375662206066809,0.002417316507280463,0.001306171984397132,0.00405617940944303,0.0009156992629730955,0.0052310945900947495,0.06378179987385202,0.0035091859252641576,0.006233793887029921,0.006186266595554029,0.006607716651562717,0.005613456101178623,0.006692162006910817,0.010669572140015791,0.04725433576425506,0.06534547496161208,0.017211463311017236,0.01747294625808032,0.12793652373313824,0.013559523592095592,0.06016550212024461,0.017258116485361776,0.01905287784338448
4,0.0049917824208459095,0.022072446471804157,0.06893800150519265,0.07727161984376793,0.01857973649409908,0.07784288852630165,0.019414847742187193,0.014457383360039416,0.011058641503221946,0.012001424123359855,0.011253178322895165,0.0031951125843664783,0.0025360945589159582,0.001987449115707821,0.0036940156104413157,0.009107052772150822,0.02903747311037945,0.018025771354517887,0.005262091708919139,0.002040893318404102,0.0016523699944489519,0.0023392659570903042,0.00340329948760537,0.0025393400990584127,0.0023340834451963132,0.0027692131813223343,0.0027837631858116173,0.0027688936773512213,0.0031797397664347893,0.003815041016313409,0.008388123108596717,0.0057004157248264275,0.003291205140390171,0.002458975606213417,0.001810213347757122,0.0009278465693998129,0.004599390572210116,0.0005935666925852428,0.004987395629186418,0.080097513298373,0.003580021581132914,0.005697120305581343,0.006405565175993789,0.0076887521583478505,0.005776618347453026,0.006818869565549468,0.009222457120010921,0.04481973816779861,0.07686675088381216,0.01652852353172869,0.019816278572525273,0.12325323642079519,0.012388236522141027,0.07038671583816669,0.016437355323612384,0.021106200537661567
5,0.004765619763948334,0.021275211269356848,0.08322373516513211,0.08181526888153592,0.016857060046643665,0.07717338953032253,0.0170098631147563,0.013213847197297976,0.017366415626317428,0.010274320578609648,0.01135604356913826,0.0031430595570832716,0.003532312177111223,0.0034216614952361137,0.0045352925884840625,0.008966513038919856,0.03258404120567205,0.021049626634700194,0.00465892041278516,0.0018704656926781026,0.0015165103411802303,0.002871859895067723,0.004505403816539782,0.002459341277280604,0.0018895003240581004,0.0024369465122670245,0.002612021011685009,0.0026135329897951404,0.002745391184080507,0.004025025932069505,0.008574552621298399,0.005262370369221294,0.003435155667888227,0.00418271242838171,0.002438414222474979,0.0010840858901840099,0.004253171628294614,0.0006948980540857145,0.00589177206927704,0.06814600586036237,0.0036194882424935497,0.006588442274089516,0.006634143876085861,0.007604013835876471,0.005341839430762393,0.00623048849214628,0.010219602939506366,0.04111433541891539,0.07464149759446621,0.016036511749502567,0.016689678722337654,0.11105319773641611,0.013099072709266144,0.07206157051715553,0.017360269684032148,0.021974507135726764
6,0.005187563129775308,0.02016306332344296,0.0784246695369246,0.09199143750475758,0.017955842883924697,0.06559077486266009,0.01716359077291482,0.01439611127851588,0.0137164997975905,0.010311490114048513,0.010562663124767967,0.003733440734563817,0.0020636351143875175,0.0034588603800335483,0.0022709643072348394,0.008982162822052005,0.030598469762997023,0.02412317425055714,0.004750367552399113,0.0017376165586495428,0.0017019296016631302,0.001989432529439874,0.003864797215072191,0.002530633265658161,0.0019055349365914404,0.0028038026043579285,0.0026109507441428744,0.0024546378746156945,0.0027235754938847935,0.004924723269441946,0.0077877717363192865,0.007109825698930088,0.0037088271788551343,0.004319923470868601,0.002144717419965275,0.001313480418837974,0.0050181278118408635,0.0005905844713543608,0.004035102558602336,0.06903150467725831,0.003825491563290133,0.006201944131295566,0.006366621613369883,0.006365783692063673,0.005508305749141495,0.006708756232198534,0.00916574607011802,0.044855883040633475,0.07383097986092324,0.014665552498637841,0.020555153636257564,0.12878676057912664,0.0125344603522607,0.06622641345146388,0.015126240345761408,0.0195236263935603
7,0.005843415259035268,0.01714349656434415,0.10295219698077944,0.08981559000255566,0.01650580023093594,0.0694377808283728,0.01660754997291694,0.014322910748219737,0.010393759101235078,0.009807259252070098,0.010678819241608142,0.004352725057951748,0.0026385953354594377,0.005023017743168129,0.0027487688101972604,0.009278842516446584,0.03150689487172706,0.02523759413336552,0.004989885031664017,0.0019272975068058277,0.002161996706430029,0.0020229529438542024,0.003392335623904121,0.0030348193674412482,0.002615708702814976,0.002072967941742763,0.0023162882712585613,0.002296445480426248,0.002768003100771733,0.0042042350189946745,0.006510756206771032,0.005109422399634272,0.002971279378560671,0.00374018760719797,0.002384017798292114,0.001260853059481283,0.003819291596317357,0.0008473899453029461,0.00589595711113873,0.06906987077999646,0.0036742672065155314,0.00633409892227187,0.006404051667768708,0.006516825614713051,0.0062331522404569465,0.006162832293402725,0.009744383735710325,0.04059471328221949,0.06054135098481431,0.01569979081314171,0.018493093822506346,0.12235901905125557,0.013277443381983355,0.06879093227836898,0.01523423310753997,0.020232833368140902
8,0.0064125786351043376,0.02199547936734167,0.08457007846603348,0.08238293759746862,0.01683951474859612,0.06118427774381134,0.017540732740147932,0.013463658961991412,0.009278531388062646,0.011184877371246555,0.013151133633065464,0.0033873616001486766,0.0025653244693467346,0.004937073708872486,0.0044636705121777285,0.01043273403704496,0.030102431998912584,0.023453413417926453,0.004729186031815384,0.0017003434612705324,0.001912990639616051,0.002337745256592131,0.0038300517776319485,0.0019890885440251777,0.0031440202101571924,0.002160374248760066,0.002630234136007081,0.0020408272804580295,0.0035417261568223613,0.0035099934143298537,0.006387530974418538,0.004336741461959594,0.003916592525159044,0.00383266253833892,0.0021095828404960235,0.0011947189734180382,0.004348702493912872,0.000556861783903212,0.004204759758699267,0.06956317486189544,0.0038403775070400136,0.006307918729559931,0.005150490606322535,0.007327729736429752,0.005817444805677823,0.006869536042690346,0.00931701986382956,0.04075049401753849,0.07086587811282455,0.01577694408543575,0.019751015426405335,0.13393648595561974,0.013913040232372768,0.07277751359685576,0.016420682687831062,0.01985370882658069
9,0.005237522856500382,0.02163841784693859,0.0954645797466849,0.08094511972734413,0.017914901354419838,0.07891132344442947,0.016979262155946515,0.013908765523602809,0.009680675497381601,0.00968268210675504,0.009047327191075991,0.003717066853835616,0.0022879677246549356,0.0034069974170864437,0.004540117022403287,0.009326484595101985,0.027851249621491724,0.022100336295187085,0.005032018824066371,0.0028936820917809746,0.0015631267663085157,0.0027656169180643713,0.0030726378691210295,0.002332932527451814,0.0027747139176962704,0.0029017570058547356,0.002061821828357864,0.0024102659520337404,0.0032742668506073208,0.005190991285203879,0.0076587797663021364,0.005213773129394029,0.003834625701585357,0.0030617948339899895,0.002873302420110326,0.0009441897108119434,0.004266548841906976,0.0007609129837335266,0.0044688730540805785,0.06477711433459331,0.003988236482870326,0.006707540227869545,0.006088207152477371,0.005160200856217002,0.005411790826600225,0.005807739092265399,0.009474263430142625,0.04830867644561387,0.06142093523022764,0.014629120726326212,0.01776770989613054,0.1308324755698867,0.014302876798151318,0.06473253452163603,0.017903063670605623,0.020690085479084096
