0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.005263157894736842,0.0097323600973236,0.06525911708253358,0.09722222222222222,0.11542857142857144,0.09121725731895224,0.08408516780945507,0.07219142895768556,0.06686444545869466
0.0,0.0,0.0,0.0,0.0,0.03929273084479372,0.07951070336391436,0.10392902408111535,0.09117551286225986,0.08336215842269112,0.07439824945295405,0.06602994929843178
0.0,0.0,0.0,0.0,0.009950248756218905,0.017621145374449337,0.08977556109725686,0.09981048641819329,0.1060480530240265,0.0889671878440872,0.0766193887995321,0.06597985877995138
0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.09371671991480297,0.09374999999999999,0.10600706713780918,0.08258527827648114,0.07528594179817576,0.06808408982322026
0.0,0.0,0.0,0.0,0.01990049751243781,0.04701627486437613,0.07268170426065163,0.11142857142857145,0.0928891736066624,0.07897885919425608,0.07415128052412151,0.0687734592565686
0.0,0.0,0.0,0.0,0.0,0.03357314148681055,0.10023310023310024,0.09289232934553132,0.08621198700915264,0.07869692532942898,0.07150997150997151,0.06571073726995597
0.0,0.0,0.0,0.0,0.0,0.0321285140562249,0.11345646437994723,0.09987029831387809,0.09863588667366212,0.09192494201981868,0.0733783387144115,0.06814480771639735
0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.07456140350877193,0.10615711252653927,0.10239520958083834,0.08228759514503188,0.08081403922725262,0.06446792613939588
0.0,0.0,0.0,0.0,0.010282776349614395,0.03200000000000001,0.07068062827225131,0.10858585858585858,0.09721733004579078,0.09024495058014612,0.07512953367875647,0.06512605042016806
0.0,0.0,0.0,0.0,0.004889975550122249,0.044,0.07764705882352943,0.10026385224274406,0.09573612228479486,0.08880079286422199,0.07565011820330968,0.06530883329643569
0.0,0.0,0.0,0.0,0.004926108374384236,0.06204379562043795,0.0906735751295337,0.09066305818673882,0.10201563142739611,0.08844911147011308,0.07331552389433067,0.06765523632993513
0.0,0.0,0.0,0.0,0.005037783375314861,0.04382470119521912,0.07766990291262137,0.09858287122612445,0.10300081103000813,0.08808852245606423,0.07196749854904237,0.06500465983224606
0.0,0.0,0.0,0.0,0.009852216748768471,0.03592814371257485,0.06185567010309278,0.10433689503456946,0.09469922572960093,0.08849557522123894,0.07626992402800536,0.06698002350176264
0.0,0.0,0.0,0.0,0.004975124378109453,0.021505376344086023,0.08823529411764706,0.09786700125470515,0.09661082976236851,0.09160015203344735,0.07282366071428571,0.06703146374829001
0.0,0.0,0.0,0.0,0.02,0.026373626373626377,0.09583858764186634,0.10445859872611464,0.10519078721210037,0.07793405579893936,0.0741292051205716,0.06519804183355585
0.0,0.0,0.0,0.0,0.005167958656330749,0.04219409282700422,0.0651685393258427,0.10559006211180123,0.10197578075207138,0.07921951219512195,0.07479027442058865,0.06918945922317972
0.0,0.0,0.0,0.0,0.02010050251256281,0.0321285140562249,0.06361323155216286,0.10173697270471463,0.09614704842700601,0.09142607174103237,0.07760035815549918,0.06559601900022619
0.0,0.0,0.0,0.0,0.010309278350515465,0.03696098562628336,0.081437125748503,0.09183064997018486,0.10438564697354114,0.08324661810613943,0.07238208246811036,0.06713381555153708
0.0,0.0,0.0,0.01038961038961039,0.01518987341772152,0.038461538461538464,0.08863636363636364,0.1048951048951049,0.09455782312925169,0.08291689801961873,0.07191392978482444,0.06500516825542667
0.0,0.0,0.0,0.0,0.0,0.02028397565922921,0.06543385490753911,0.10138805069402537,0.09025146400275576,0.09310198899703766,0.07259073842302878,0.06499493984032385
0.0,0.0,0.0,0.0,0.005076142131979696,0.01754385964912281,0.05326876513317191,0.08972691807542263,0.09155645981688708,0.0888974408312488,0.07752161383285303,0.06661232095027367
0.0,0.0,0.0,0.005221932114882507,0.01904761904761905,0.0486815415821501,0.07874015748031496,0.10247349823321555,0.08758210822646231,0.07709474538445932,0.0708997722095672,0.06735809077729453
0.0,0.0,0.0,0.0,0.005208333333333333,0.046242774566473986,0.10010649627263045,0.09486166007905139,0.08894379246448425,0.08259475768432961,0.07024136435901142,0.06708407871198568
0.0,0.0,0.0,0.0,0.005037783375314861,0.04912280701754387,0.0696774193548387,0.10876132930513598,0.09487424387137855,0.08129763533320304,0.08073716542343132,0.06716332378223495
0.0,0.0,0.0,0.0,0.00510204081632653,0.023148148148148147,0.07082152974504248,0.10344827586206896,0.10929397686477862,0.08418367346938775,0.07404206280610776,0.0670404389836574
0.0,0.0,0.0,0.005128205128205128,0.0,0.04498977505112475,0.09849521203830369,0.12261580381471392,0.09801324503311258,0.08763759525825571,0.07329389698456211,0.06698455949137148
0.0,0.0,0.0,0.0,0.004878048780487805,0.0255863539445629,0.04551539491298527,0.11592178770949721,0.10173775671406005,0.08560747663551403,0.07317425885755603,0.06297601455041492
0.0,0.0,0.0,0.0,0.005025125628140703,0.028225806451612902,0.07859078590785908,0.11061946902654868,0.09166666666666666,0.08693957115009746,0.0741067490074989,0.06537557371543715
