0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.5,0.5,0.5013192612137203,0.5018814055285915,0.5192727868880405,0.5384515501119495,0.6011941005344699,0.626655868594871,0.6829683190859515,0.681866204592297,0.6823238707704666
0.0,0.5,0.5,0.5,0.4996719160104987,0.5101641445418065,0.5372426268666893,0.5799894336579148,0.6202911590587405,0.6876673714446137,0.6907338613574461,0.6719875270817453
0.0,0.5,0.5,0.4999242883101151,0.5021085405982462,0.5034852015276049,0.5377265956987769,0.5758297521770607,0.6207380378193541,0.6665513345234119,0.6892260866924819,0.674722536966216
0.0,0.5,0.5,0.4998485766202302,0.4994195437108823,0.5092486790074723,0.545025082743488,0.565186100265983,0.6398183159163152,0.6613618541999279,0.6848209581677265,0.6814608773659736
0.0,0.5,0.5,0.4999495255400767,0.5047975374856101,0.5130872017545401,0.5284160555128499,0.5791036668163587,0.6257265525491067,0.6492361309768286,0.6748517862098982,0.682968185907957
0.0,0.5,0.5,0.5,0.49977286493034523,0.5084524743672314,0.5457247999266989,0.5624397036629809,0.6203831850529542,0.6607358510366841,0.6698686651889236,0.6772878114966703
0.0,0.5,0.5,0.5,0.4997981021603069,0.5077527571840206,0.5482485229228627,0.574175481718124,0.62698595025429,0.682965389170072,0.6737230361173394,0.673799680053186
0.0,0.5,0.5,0.5,0.49947001817080555,0.5086429854883929,0.5322615035156327,0.5747420874958116,0.6551817959532001,0.6557864240483233,0.7068238273544405,0.6791558326368125
0.0,0.5,0.5,0.4999242883101151,0.5024366245877475,0.5077022827240973,0.5265851244441817,0.5852160040528728,0.623457199522477,0.6744555150872023,0.6851307301829812,0.6684473896314006
0.0,0.5,0.5,0.4999495255400767,0.5005873815448327,0.5117357780551431,0.5324817133295724,0.5734871512534446,0.6068204712689785,0.6834107363837487,0.6829509393576665,0.678198815568188
0.0,0.5,0.5,0.4999495255400767,0.5006630932347177,0.5185913816790763,0.5371392141539442,0.5623456799988493,0.6149310111352785,0.6790353065517714,0.6716075702633781,0.6843106866817211
0.0,0.5,0.5,0.5,0.5008902283043725,0.5116853035952199,0.5262362646875351,0.5761647614222771,0.6180812034176669,0.6661797013297024,0.6690655352929676,0.6680435939520144
0.0,0.5,0.5,0.4999747627700384,0.5020075916783997,0.5090215439378176,0.523834266378363,0.5810058481120954,0.6385935444897072,0.6837457456289651,0.6843389870055567,0.6779781396312674
0.0,0.5,0.5,0.4999495255400767,0.5007640421545643,0.5045520904417088,0.5373732744793139,0.5742076442038007,0.6114987478604955,0.7007907310246662,0.6795785395914207,0.6834664713744555
0.0,0.5,0.5,0.5,0.5048480119455334,0.5061489611850072,0.5406427276557956,0.5801913314976078,0.6418580700803915,0.6273312807940817,0.6748013117499749,0.6766707312590594
0.0,0.5,0.5,0.5,0.5011426006039889,0.5110474475904638,0.526094230356379,0.5684852521352428,0.6454902335249498,0.6531572906694965,0.6856745625236058,0.6799164787525164
0.0,0.5,0.5,0.4999747627700384,0.5048984864054566,0.5077527571840206,0.5233409084976617,0.579131367839219,0.6210205749347295,0.6751804695003747,0.6900198275398242,0.6763218715024129
0.0,0.5,0.5,0.5,0.5024618618177091,0.5093748651572805,0.534204770222679,0.5707684556733027,0.6335431685814998,0.6571997089261752,0.6674731260124858,0.6855819372284168
0.0,0.5,0.5,0.5025375735075941,0.5036296996516596,0.5098865350122284,0.5397915870928149,0.5872626834726641,0.6222527377400333,0.6743758080574818,0.6727917224016573,0.6703174084414605
0.0,0.5,0.5,0.4999747627700384,0.49952049263072884,0.5038454480027829,0.5227466016971138,0.5806846893783091,0.6124305276991584,0.6860834189667838,0.6789980833023028,0.6736902743306874
0.0,0.5,0.5,0.4999747627700384,0.5009659399942573,0.5034347270676816,0.5182979239681502,0.5635204430885149,0.6166476088956507,0.6889861665353532,0.69608861557213,0.6773793713679032
0.0,0.5,0.5,0.5012435495238354,0.5043432673463006,0.5132569371085566,0.5306690942351509,0.5836834582809278,0.617111268083574,0.6406253079741123,0.6670787193817131,0.6893011990813915
0.0,0.5,0.5,0.5,0.5012183122938737,0.512600769129554,0.5490585780745338,0.5680586830187935,0.6214545354298746,0.6701770388352359,0.6616616378655936,0.6871926584831453
0.0,0.5,0.5,0.5,0.5008902283043725,0.5140026672888742,0.5263075149146036,0.5729547056313515,0.6306250389545633,0.6600816807275993,0.7080995393639526,0.6833081227389706
0.0,0.5,0.5,0.5,0.5010164144541807,0.5053849190304429,0.5253598868945928,0.5738083099872309,0.6304914614260593,0.6570596722649369,0.6799041597880233,0.6758052740616678
0.0,0.5,0.5,0.5010668889141039,0.49952049263072884,0.5120133875847211,0.5395184390260533,0.5935215165031507,0.6323342453362398,0.6686554136588416,0.6761482739865554,0.6839024295395184
0.0,0.5,0.5,0.5,0.5005621443148711,0.5057956399655441,0.51356917291671,0.585018567675996,0.6461533267596675,0.6824358734638585,0.6752075712222596,0.6599790670828213
0.0,0.5,0.5,0.5,0.5008649910744108,0.5064587332002619,0.5299302893105482,0.5983858427530129,0.6056229347422499,0.6799210733933274,0.6767401169942047,0.6767142804632676
0.0,0.5,0.5,0.4999495255400767,0.49977286493034523,0.507727519954059,0.5255365475043243,0.5720095414042394,0.6254306310452822,0.6631215350415276,0.6794934388529219,0.6627116131743934
0.0,0.5,0.5,0.5012435495238354,0.5011930750639121,0.5078284688739055,0.5365587578648264,0.5800859211149448,0.6270982858926681,0.6833741124352555,0.6811843332603518,0.6648523162583163
0.0,0.5,0.5,0.4999242883101151,0.5012435495238354,0.5301435738687728,0.5255870219642476,0.5750563209738827,0.6521553260277213,0.6636678311750508,0.665518472586908,0.6715263316867206
0.0,0.5,0.5,0.4998738138501918,0.5006883304646793,0.5295883548096167,0.5276520133582856,0.5618661726295782,0.6203391697257652,0.6649341541359491,0.6860180285714742,0.6955486453933466
0.0,0.5,0.5,0.4999495255400767,0.4998485766202302,0.519096126278309,0.5222809448392728,0.5703943586866945,0.6181687679490642,0.6721430789793452,0.6891320630283504,0.6810436972981381
0.0,0.5,0.5,0.4999242883101151,0.5019318799885147,0.5170702226256627,0.5231137734280069,0.5518489900047252,0.6252995173096767,0.6670313080156639,0.6847957209377649,0.6823609608419406
0.0,0.5,0.5,0.5,0.49947001817080555,0.5084158504187383,0.5414206203217901,0.5644611458528106,0.640419547972578,0.6768812190793991,0.6966898476283929,0.675901761518698
0.0,0.5,0.5,0.4999747627700384,0.5022852012079777,0.5063577842804153,0.53160533553663,0.5618156981696549,0.6234873643382359,0.6531548268765978,0.6814713318385435,0.6665318239472147
0.0,0.5,0.5,0.4998233393902685,0.49957096709065213,0.5115660427011268,0.5266103616741433,0.5822449361731143,0.6247398367877042,0.668944876029932,0.6828756937907625,0.6764020446551142
0.0,0.5,0.5,0.4999242883101151,0.4996971532404603,0.5091224928576641,0.5404363683532861,0.5657987190407775,0.6248061594289753,0.6699612904841126,0.673913547238501,0.662143009726788
0.0,0.5,0.5,0.5,0.5009407027642957,0.5260596040778036,0.5288955628821209,0.585183841567196,0.6406288371909671,0.670394784856277,0.6751986482966268,0.6820873466521982
0.0,0.5,0.5,0.4999747627700384,0.5035287507318131,0.5073420362489193,0.5505178759494925,0.5611159809864441,0.619320291478686,0.6871527716737864,0.6901440160197146,0.6839939894107513
0.0,0.5,0.5,0.5,0.5053849190304429,0.5074246731945192,0.5422465236548091,0.5863655299125766,0.6176501728384013,0.6857538034303454,0.6612553783933087,0.6761818348411746
0.0,0.5,0.5,0.4999242883101151,0.49921764587118916,0.5186923305989227,0.5357442412503389,0.550460942356835,0.6080318583071372,0.6974337133167874,0.6927276025244156,0.6683652188087814
0.0,0.5,0.5,0.4998233393902685,0.49957096709065213,0.5023930753835393,0.5256077977313928,0.5705022328622561,0.6258913603173258,0.6816802881119461,0.670428811833877,0.6958628788714177
0.0,0.5,0.5,0.5,0.5023356756679009,0.5028795080085255,0.5207206980444676,0.5632151325360766,0.627887565277194,0.7042803940150875,0.6779653545437935,0.6894383058267504
0.0,0.5,0.5,0.4999747627700384,0.5004359581650629,0.5083653759588149,0.5288955628821209,0.5611481434721208,0.6091907732154549,0.6981774458271872,0.6823106195600119,0.6788455944985768
0.0,0.5,0.5,0.5011426006039889,0.5010164144541807,0.5136607327879428,0.5427077190498336,0.5938451390298356,0.6045238833424693,0.6694585435547977,0.7013953591197895,0.66843646903585
0.0,0.5,0.5,0.4999242883101151,0.5008902283043725,0.5199932798383965,0.5414597080631818,0.5776171340415206,0.645031035799843,0.6724622400432136,0.6857245708605483,0.6550598049102194
0.0,0.5,0.5,0.4999747627700384,0.5016290332289751,0.5087874836124477,0.5351707102169363,0.5812329831817502,0.6340666912779601,0.6598817805578241,0.6634925689342617,0.6765534680348841
0.0,0.5,0.5,0.4999747627700384,0.49947001817080555,0.5159093100474273,0.5316305727665918,0.5664618122754952,0.6029705618033792,0.6612425933058348,0.6713274969409015,0.67442907925529
0.0,0.5,0.5,0.5,0.5006126187747943,0.5080303667135986,0.5382956652693631,0.5763988217476469,0.6418080617434492,0.679427715512626,0.6920274192182239,0.7053243763141339
0.0,0.5,0.5,0.501268786753797,0.5019571172184764,0.5072227753548262,0.5440408307749841,0.5608428329196825,0.6025623046611766,0.6640463896244754,0.6748245513100186,0.6642416951534398
0.0,0.5,0.5,0.4998485766202302,0.49959620432061375,0.5091224928576641,0.5258532447752942,0.5822677096101774,0.644992414181432,0.668419355663554,0.6887812056017861,0.6470225129409057
0.0,0.5,0.5,0.4999242883101151,0.4999495255400767,0.5088701205580477,0.5408654012626339,0.5714335465779382,0.6260680209270574,0.6781356891987853,0.6711765396841125,0.6874608789641096
