0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.7275930434622389,0.7242891594710946,0.7250260824703423,0.7318635646859492,0.728553849610768,0.7294033261582162,0.72497157892793,0.7274051623385205,0.721752428682986,0.7245554655305808,0.7329788244142886
0.0,0.7259188752965119,0.7274903774394179,0.7336956490407782,0.7249317627509515,0.7323731709530377,0.727068397078159,0.7263508238120777,0.723666158292947,0.7275327495533982,0.725372859021487,0.7205427041031862
0.0,0.7333651188153801,0.7282230230740615,0.7204262727067176,0.7262553777065697,0.7252182925611782,0.7276083653773319,0.7253954012570377,0.7218214623644231,0.7295835310048918,0.7221473132900135,0.7302536134295303
0.0,0.7255837379341965,0.731766351597495,0.7265211987830569,0.7249855216852181,0.7265651129252757,0.7308249145330746,0.7274778811650889,0.7282335677252001,0.7206590988134929,0.7204532733188144,0.726160024727473
0.0,0.7284415621380282,0.7334638344238984,0.7243687091804011,0.7256717061098233,0.7279635011325354,0.7271698189966286,0.725466949351579,0.7271416682128808,0.7216348991205248,0.7241845184426944,0.7232580630392932
0.0,0.7284842430608008,0.7338545767197755,0.729738677590334,0.7257250062654925,0.729324126378455,0.7317401907356781,0.7252721946117912,0.7253982434267322,0.7222424534087415,0.719805364655528,0.7251430573057821
0.0,0.7226420866564544,0.7274897465180602,0.7282254318632706,0.7261774159839903,0.7269877294487728,0.7309202005901617,0.7250187891807051,0.7303248990769124,0.724976782718911,0.7291347753893882,0.717881613273023
0.0,0.719865237681367,0.7338003916616269,0.7264526327493994,0.7294980659543191,0.7293133039606612,0.7249224420469325,0.7259185249638218,0.7221958398100299,0.715068805408849,0.7209973657876291,0.7251136797529026
0.0,0.7302052788063613,0.732710773947956,0.7254925945914047,0.7270699334623724,0.724875638163952,0.7278947964171223,0.7303807241274465,0.7255612255313489,0.7302061225880875,0.7223526933098674,0.7197011199183064
0.0,0.7281048948418136,0.7264027440036527,0.729052662083332,0.7234758131492043,0.7297345518081136,0.724219163080263,0.724020061231849,0.7288180540772589,0.725487893118642,0.7227897057252249,0.7254733936186095
0.0,0.7345376428206095,0.7272832606724655,0.7294729903578663,0.7288102451656304,0.7285646252637838,0.7244244987542069,0.7267237717068,0.7202894849249227,0.7210603905982442,0.7259314433305861,0.7228887285299569
0.0,0.7276410591979997,0.7236363634853676,0.7289668769359172,0.7249795232961567,0.7261880831910988,0.7251166839867412,0.7309454793715118,0.7275414897291392,0.726896302292156,0.7232367540231884,0.7287374396629648
0.0,0.7277511797683128,0.7246548370554241,0.7231225987813433,0.7284688784123763,0.7338604557780243,0.7289339702548808,0.7273712167537533,0.7264729012491946,0.7245224479847691,0.7323048214080504,0.7257518472323129
0.0,0.7258244229425352,0.7221240715985165,0.7285247812698253,0.729265351921753,0.7205341066406468,0.7256046506591224,0.7242794642457073,0.7210168130817977,0.7271900500039725,0.7260583834983205,0.7265296934437139
0.0,0.7226491497505033,0.7272627736682767,0.7314698334757296,0.7305087261781562,0.7274053489944876,0.7254412678287361,0.7286547506663661,0.7281416725176594,0.7256224168401526,0.7276094937791723,0.7194815955688456
0.0,0.7317894719424559,0.7275142214290031,0.7305578046031814,0.7233450882596131,0.7292698256177955,0.7227796069520555,0.7309679615385115,0.7246730692716552,0.7267516245666605,0.7225365599192854,0.7251202651205562
0.0,0.7310590476347649,0.7327509001431607,0.7246678227473426,0.7259028744858491,0.7291687399219535,0.7280509774717044,0.7289580847545178,0.7253911287301694,0.7181327739947675,0.730610245657628,0.7251802945665148
0.0,0.724342194760737,0.7260730156329388,0.726982416405595,0.7262825976293494,0.7329724172365648,0.7274217456931843,0.7225849388883647,0.7278756643820603,0.7296290960244011,0.7256696690199699,0.7308784501252124
0.0,0.7312510573627159,0.7281459385942134,0.7286920492050833,0.7265509810931526,0.7274981839321786,0.7263857490383141,0.7186388890292951,0.7343528711514802,0.7236295926711807,0.7262997921512836,0.7217375566773084
0.0,0.7259827245379106,0.7274379827466045,0.7317449962197571,0.725739464644772,0.7266745606471889,0.7285873847942942,0.7304194030334026,0.7246158215236956,0.7257739826949244,0.7233671955020997,0.7229672437701236
0.0,0.7230675824389522,0.7298178439090902,0.7305495103054094,0.7274198912278517,0.7303680899776517,0.729866019693272,0.7237917015645127,0.7262176240175565,0.7199902754095572,0.7265015136335522,0.7258070780476512
0.0,0.7317018843353669,0.7315408425658905,0.7251111814655838,0.7319806322446557,0.7304151542920679,0.7299113525014703,0.7275292712214658,0.7203118679183416,0.7214739025032477,0.7260174377100677,0.7245526862514498
0.0,0.7258874836330231,0.7274547967000009,0.7264080368895987,0.730715556712416,0.7255038338607537,0.7206534326156127,0.7265371282371187,0.7305246423284448,0.7233888314685054,0.7257914731250226,0.7231068902505429
0.0,0.7297734467995955,0.7267586654877545,0.7336208709514012,0.7277122529284045,0.7322435563237779,0.7243183358548001,0.727797599051309,0.7296123602810645,0.7271258020525272,0.7232003948114766,0.7229276134428227
0.0,0.7293652503566377,0.7242441939276612,0.7262837590890502,0.7256084369935579,0.723098907180431,0.7340708150372959,0.7306128862550038,0.7231855990001355,0.7284057528156018,0.7194061236675476,0.723575423335673
0.0,0.7281473899149085,0.7261066951422452,0.7242881379025831,0.7293417986267847,0.7260635143201222,0.7248904658237194,0.723882759843786,0.7312464586918359,0.725435976152224,0.7257390590812667,0.7259068623926034
0.0,0.7236405775562634,0.7250594567991581,0.7289042298718273,0.7242932485671527,0.7274788313769996,0.7271671699332156,0.7242369490153806,0.7232735365367698,0.7250984549956672,0.7236465723170232,0.724107199735812
0.0,0.7317795819982086,0.7330901632876964,0.7268870255309025,0.728898458453197,0.7215442274569588,0.724100320072573,0.7258441520348056,0.7288560617473936,0.7174789753883271,0.7196538443561002,0.7245839614061382
